date,day_id,breadth_score_allcoin,n_valid_allcoin,breadth_score_top50,n_valid_top50,gate_allcoin_ma200,gate_top50_ma200
2024-06-04,19878,0.486381,257,0.440000,50,1.0191,1.0840
2024-06-05,19879,0.498054,257,0.460000,50,1.0027,1.0560
2024-06-06,19880,0.529183,257,0.460000,50,1.0000,1.0560
2024-06-07,19881,0.509728,257,0.460000,50,1.0000,1.0560
2024-06-08,19882,0.338521,257,0.320000,50,1.2261,1.2520
2024-06-09,19883,0.280156,257,0.300000,50,1.3078,1.2800
2024-06-10,19884,0.299611,257,0.300000,50,1.2805,1.2800
2024-06-11,19885,0.260700,257,0.300000,50,1.3350,1.2800
2024-06-12,19886,0.198444,257,0.220000,50,1.4222,1.3920
2024-06-13,19887,0.233463,257,0.260000,50,1.3732,1.3360
2024-06-14,19888,0.194553,257,0.220000,50,1.4276,1.3920
2024-06-15,19889,0.178295,258,0.220000,50,1.4504,1.3920
2024-06-16,19890,0.189922,258,0.220000,50,1.4341,1.3920
2024-06-17,19891,0.193798,258,0.240000,50,1.4287,1.3640
2024-06-18,19892,0.155039,258,0.200000,50,1.4829,1.4200
2024-06-19,19893,0.112403,258,0.160000,50,1.5426,1.4760
2024-06-20,19894,0.124031,258,0.180000,50,1.5264,1.4480
2024-06-21,19895,0.131783,258,0.200000,50,1.5155,1.4200
2024-06-22,19896,0.131783,258,0.220000,50,1.5155,1.3920
2024-06-23,19897,0.124031,258,0.200000,50,1.5264,1.4200
2024-06-24,19898,0.096899,258,0.160000,50,1.5643,1.4760
2024-06-25,19899,0.112403,258,0.160000,50,1.5426,1.4760
2024-06-26,19900,0.127907,258,0.200000,50,1.5209,1.4200
2024-06-27,19901,0.124031,258,0.180000,50,1.5264,1.4480
2024-06-28,19902,0.131783,258,0.220000,50,1.5155,1.3920
2024-06-29,19903,0.111969,259,0.200000,50,1.5432,1.4200
2024-06-30,19904,0.100386,259,0.160000,50,1.5595,1.4760
2024-07-01,19905,0.119691,259,0.200000,50,1.5324,1.4200
2024-07-02,19906,0.131274,259,0.220000,50,1.5162,1.3920
2024-07-03,19907,0.123552,259,0.200000,50,1.5270,1.4200
2024-07-04,19908,0.088803,259,0.120000,50,1.5757,1.5320
2024-07-05,19909,0.073359,259,0.100000,50,1.5973,1.5600
2024-07-06,19910,0.054054,259,0.060000,50,1.6243,1.6160
2024-07-07,19911,0.073359,259,0.100000,50,1.5973,1.5600
2024-07-08,19912,0.061776,259,0.060000,50,1.6135,1.6160
2024-07-09,19913,0.069498,259,0.080000,50,1.6027,1.5880
2024-07-10,19914,0.073359,259,0.100000,50,1.5973,1.5600
2024-07-11,19915,0.073077,260,0.100000,50,1.5977,1.5600
2024-07-12,19916,0.069231,260,0.080000,50,1.6031,1.5880
2024-07-13,19917,0.061538,260,0.080000,50,1.6138,1.5880
2024-07-14,19918,0.080769,260,0.180000,50,1.5869,1.4480
2024-07-15,19919,0.096154,260,0.200000,50,1.5654,1.4200
2024-07-16,19920,0.115385,260,0.220000,50,1.5385,1.3920
2024-07-17,19921,0.125954,262,0.240000,50,1.5237,1.3640
2024-07-18,19922,0.129771,262,0.220000,50,1.5183,1.3920
2024-07-19,19923,0.122137,262,0.200000,50,1.5290,1.4200
2024-07-20,19924,0.147727,264,0.240000,50,1.4932,1.3640
2024-07-21,19925,0.147727,264,0.240000,50,1.4932,1.3640
2024-07-22,19926,0.159091,264,0.240000,50,1.4773,1.3640
2024-07-23,19927,0.140152,264,0.240000,50,1.5038,1.3640
2024-07-24,19928,0.121212,264,0.200000,50,1.5303,1.4200
2024-07-25,19929,0.121212,264,0.200000,50,1.5303,1.4200
2024-07-26,19930,0.109848,264,0.160000,50,1.5462,1.4760
2024-07-27,19931,0.132576,264,0.220000,50,1.5144,1.3920
2024-07-28,19932,0.140152,264,0.240000,50,1.5038,1.3640
2024-07-29,19933,0.121212,264,0.200000,50,1.5303,1.4200
2024-07-30,19934,0.132576,264,0.220000,50,1.5144,1.3920
2024-07-31,19935,0.125954,262,0.220000,50,1.5237,1.3920
2024-08-01,19936,0.118321,262,0.200000,50,1.5344,1.4200
2024-08-02,19937,0.099237,262,0.180000,50,1.5611,1.4480
2024-08-03,19938,0.076336,262,0.140000,50,1.5931,1.5040
2024-08-04,19939,0.053435,262,0.100000,50,1.6252,1.5600
2024-08-05,19940,0.038168,262,0.080000,50,1.6466,1.5880
2024-08-06,19941,0.019084,262,0.040000,50,1.6733,1.6440
2024-08-07,19942,0.041985,262,0.080000,50,1.6412,1.5880
2024-08-08,19943,0.034351,262,0.060000,50,1.6519,1.6160
2024-08-09,19944,0.057252,262,0.100000,50,1.6198,1.5600
2024-08-10,19945,0.057252,262,0.080000,50,1.6198,1.5880
2024-08-11,19946,0.057252,262,0.080000,50,1.6198,1.5880
2024-08-12,19947,0.034351,262,0.060000,50,1.6519,1.6160
2024-08-13,19948,0.038168,262,0.060000,50,1.6466,1.6160
2024-08-14,19949,0.038168,262,0.060000,50,1.6466,1.6160
2024-08-15,19950,0.038168,262,0.080000,50,1.6466,1.5880
2024-08-16,19951,0.034351,262,0.080000,50,1.6519,1.5880
2024-08-17,19952,0.034351,262,0.080000,50,1.6519,1.5880
2024-08-18,19953,0.041985,262,0.100000,50,1.6412,1.5600
2024-08-19,19954,0.045802,262,0.100000,50,1.6359,1.5600
2024-08-20,19955,0.045802,262,0.100000,50,1.6359,1.5600
2024-08-21,19956,0.049618,262,0.100000,50,1.6305,1.5600
2024-08-22,19957,0.049618,262,0.100000,50,1.6305,1.5600
2024-08-23,19958,0.045802,262,0.100000,50,1.6359,1.5600
2024-08-24,19959,0.091603,262,0.160000,50,1.5718,1.4760
2024-08-25,19960,0.087452,263,0.160000,50,1.5776,1.4760
2024-08-26,19961,0.083650,263,0.160000,50,1.5829,1.4760
2024-08-27,19962,0.057034,263,0.120000,50,1.6202,1.5320
2024-08-28,19963,0.041825,263,0.080000,50,1.6414,1.5880
2024-08-29,19964,0.041825,263,0.080000,50,1.6414,1.5880
2024-08-30,19965,0.045627,263,0.080000,50,1.6361,1.5880
2024-08-31,19966,0.041825,263,0.080000,50,1.6414,1.5880
2024-09-01,19967,0.041825,263,0.080000,50,1.6414,1.5880
2024-09-02,19968,0.038023,263,0.080000,50,1.6468,1.5880
2024-09-03,19969,0.038023,263,0.080000,50,1.6468,1.5880
2024-09-04,19970,0.034221,263,0.080000,50,1.6521,1.5880
2024-09-05,19971,0.034221,263,0.080000,50,1.6521,1.5880
2024-09-06,19972,0.026616,263,0.080000,50,1.6627,1.5880
2024-09-07,19973,0.019011,263,0.060000,50,1.6734,1.6160
2024-09-08,19974,0.022814,263,0.060000,50,1.6681,1.6160
2024-09-09,19975,0.022814,263,0.060000,50,1.6681,1.6160
2024-09-10,19976,0.038023,263,0.080000,50,1.6468,1.5880
2024-09-11,19977,0.038023,263,0.080000,50,1.6468,1.5880
2024-09-12,19978,0.030651,261,0.081633,49,1.6571,1.5857
2024-09-13,19979,0.038314,261,0.081633,49,1.6464,1.5857
2024-09-14,19980,0.049242,264,0.081633,49,1.6311,1.5857
2024-09-15,19981,0.049057,265,0.081633,49,1.6313,1.5857
2024-09-16,19982,0.045283,265,0.081633,49,1.6366,1.5857
2024-09-17,19983,0.041509,265,0.081633,49,1.6419,1.5857
2024-09-18,19984,0.048872,266,0.081633,49,1.6316,1.5857
2024-09-19,19985,0.059701,268,0.102041,49,1.6164,1.5571
2024-09-20,19986,0.074627,268,0.102041,49,1.5955,1.5571
2024-09-21,19987,0.095941,271,0.122449,49,1.5657,1.5286
2024-09-22,19988,0.091912,272,0.122449,49,1.5713,1.5286
2024-09-23,19989,0.080882,272,0.122449,49,1.5868,1.5286
2024-09-24,19990,0.099265,272,0.122449,49,1.5610,1.5286
2024-09-25,19991,0.116788,274,0.142857,49,1.5365,1.5000
2024-09-26,19992,0.109489,274,0.122449,49,1.5467,1.5286
2024-09-27,19993,0.152727,275,0.183673,49,1.4862,1.4429
2024-09-28,19994,0.163043,276,0.183673,49,1.4717,1.4429
2024-09-29,19995,0.159420,276,0.183673,49,1.4768,1.4429
2024-09-30,19996,0.173913,276,0.183673,49,1.4565,1.4429
2024-10-01,19997,0.144928,276,0.142857,49,1.4971,1.5000
2024-10-02,19998,0.086957,276,0.040816,49,1.5783,1.6429
2024-10-03,19999,0.079422,277,0.040816,49,1.5888,1.6429
2024-10-04,20000,0.061372,277,0.040816,49,1.6141,1.6429
2024-10-05,20001,0.086331,278,0.061224,49,1.5791,1.6143
2024-10-06,20002,0.085714,280,0.061224,49,1.5800,1.6143
2024-10-07,20003,0.103571,280,0.081633,49,1.5550,1.5857
2024-10-08,20004,0.121429,280,0.122449,49,1.5300,1.5286
2024-10-09,20005,0.117438,281,0.122449,49,1.5356,1.5286
2024-10-10,20006,0.085106,282,0.081633,49,1.5809,1.5857
2024-10-11,20007,0.092199,282,0.102041,49,1.5709,1.5571
2024-10-12,20008,0.131206,282,0.142857,49,1.5163,1.5000
2024-10-13,20009,0.144876,283,0.142857,49,1.4972,1.5000
2024-10-14,20010,0.130742,283,0.102041,49,1.5170,1.5571
2024-10-15,20011,0.179577,284,0.224490,49,1.4486,1.3857
2024-10-16,20012,0.167832,286,0.204082,49,1.4650,1.4143
2024-10-17,20013,0.160839,286,0.204082,49,1.4748,1.4143
2024-10-18,20014,0.139373,287,0.163265,49,1.5049,1.4714
2024-10-19,20015,0.177083,288,0.224490,49,1.4521,1.3857
2024-10-20,20016,0.193103,290,0.224490,49,1.4297,1.3857
2024-10-21,20017,0.227586,290,0.224490,49,1.3814,1.3857
2024-10-22,20018,0.217241,290,0.224490,49,1.3959,1.3857
2024-10-23,20019,0.199313,291,0.265306,49,1.4210,1.3286
2024-10-24,20020,0.157534,292,0.224490,49,1.4795,1.3857
2024-10-25,20021,0.188356,292,0.244898,49,1.4363,1.3571
2024-10-26,20022,0.139932,293,0.224490,49,1.5041,1.3857
2024-10-27,20023,0.105442,294,0.183673,49,1.5524,1.4429
2024-10-28,20024,0.122449,294,0.224490,49,1.5286,1.3857
2024-10-29,20025,0.125850,294,0.224490,49,1.5238,1.3857
2024-10-30,20026,0.186441,295,0.244898,49,1.4390,1.3571
2024-10-31,20027,0.172297,296,0.244898,49,1.4588,1.3571
2024-11-01,20028,0.127946,297,0.224490,49,1.5209,1.3857
2024-11-02,20029,0.107744,297,0.183673,49,1.5492,1.4429
2024-11-03,20030,0.090909,297,0.142857,49,1.5727,1.5000
2024-11-04,20031,0.077441,297,0.163265,49,1.5916,1.4714
2024-11-05,20032,0.063973,297,0.142857,49,1.6104,1.5000
2024-11-06,20033,0.077441,297,0.142857,49,1.5916,1.5000
2024-11-07,20034,0.175084,297,0.244898,49,1.4549,1.3571
2024-11-08,20035,0.222222,297,0.285714,49,1.3889,1.3000
2024-11-09,20036,0.212121,297,0.326531,49,1.4030,1.2429
2024-11-10,20037,0.272727,297,0.367347,49,1.3182,1.1857
2024-11-11,20038,0.414141,297,0.489796,49,1.1202,1.0143
2024-11-12,20039,0.518519,297,0.673469,49,1.0000,1.0000
2024-11-13,20040,0.441077,297,0.571429,49,1.0825,1.0000
2024-11-14,20041,0.276094,297,0.387755,49,1.3135,1.1571
2024-11-15,20042,0.306397,297,0.489796,49,1.2710,1.0143
2024-11-16,20043,0.373737,297,0.571429,49,1.1768,1.0000
2024-11-17,20044,0.592593,297,0.816327,49,1.0000,1.0000
2024-11-18,20045,0.437710,297,0.673469,49,1.0872,1.0000
2024-11-19,20046,0.629630,297,0.918367,49,1.0000,1.0000
2024-11-20,20047,0.580537,298,0.897959,49,1.0000,1.0000
2024-11-21,20048,0.458194,299,0.795918,49,1.0585,1.0000
2024-11-22,20049,0.602007,299,0.897959,49,1.0000,1.0000
2024-11-23,20050,0.614094,298,0.916667,48,1.0000,1.0000
2024-11-24,20051,0.775168,298,0.979167,48,1.0000,1.0000
2024-11-25,20052,0.785235,298,0.979167,48,1.0000,1.0000
2024-11-26,20053,0.785235,298,0.979167,48,1.0000,1.0000
2024-11-27,20054,0.749164,299,0.958333,48,1.0000,1.0000
2024-11-28,20055,0.852843,299,0.958333,48,1.0000,1.0000
2024-11-29,20056,0.862876,299,0.979167,48,1.0000,1.0000
2024-11-30,20057,0.900000,300,0.979167,48,1.0000,1.0000
2024-12-01,20058,0.940000,300,0.979167,48,1.0000,1.0000
2024-12-02,20059,0.933333,300,0.979167,48,1.0000,1.0000
2024-12-03,20060,0.933333,300,0.979167,48,1.0000,1.0000
2024-12-04,20061,0.943522,301,1.000000,48,1.0000,1.0000
2024-12-05,20062,0.953488,301,1.000000,48,1.0000,1.0000
2024-12-06,20063,0.957096,303,1.000000,48,1.0000,1.0000
2024-12-07,20064,0.960526,304,1.000000,48,1.0000,1.0000
2024-12-08,20065,0.967427,307,1.000000,48,1.0000,1.0000
2024-12-09,20066,0.964169,307,1.000000,48,1.0000,1.0000
2024-12-10,20067,0.837134,307,0.979167,48,1.0000,1.0000
2024-12-11,20068,0.815534,309,0.979167,48,1.0000,1.0000
2024-12-12,20069,0.902913,309,0.979167,48,1.0000,1.0000
2024-12-13,20070,0.903537,311,1.000000,48,1.0000,1.0000
2024-12-14,20071,0.913183,311,1.000000,48,1.0000,1.0000
2024-12-15,20072,0.849359,312,0.979167,48,1.0000,1.0000
2024-12-16,20073,0.846154,312,0.979167,48,1.0000,1.0000
2024-12-17,20074,0.858974,312,0.979167,48,1.0000,1.0000
2024-12-18,20075,0.828025,314,0.979167,48,1.0000,1.0000
2024-12-19,20076,0.726115,314,0.979167,48,1.0000,1.0000
2024-12-20,20077,0.563694,314,0.958333,48,1.0000,1.0000
2024-12-21,20078,0.591772,316,0.979167,48,1.0000,1.0000
2024-12-22,20079,0.512658,316,0.916667,48,1.0000,1.0000
2024-12-23,20080,0.550633,316,0.958333,48,1.0000,1.0000
2024-12-24,20081,0.661392,316,0.979167,48,1.0000,1.0000
2024-12-25,20082,0.701258,318,0.979167,48,1.0000,1.0000
2024-12-26,20083,0.682390,318,0.979167,48,1.0000,1.0000
2024-12-27,20084,0.582555,321,0.958333,48,1.0000,1.0000
2024-12-28,20085,0.616822,321,0.979167,48,1.0000,1.0000
2024-12-29,20086,0.697819,321,0.979167,48,1.0000,1.0000
2024-12-30,20087,0.644860,321,0.958333,48,1.0000,1.0000
2024-12-31,20088,0.610592,321,0.937500,48,1.0000,1.0000
2025-01-01,20089,0.626168,321,0.937500,48,1.0000,1.0000
2025-01-02,20090,0.657321,321,0.958333,48,1.0000,1.0000
2025-01-03,20091,0.702786,323,0.979167,48,1.0000,1.0000
2025-01-04,20092,0.764706,323,0.979167,48,1.0000,1.0000
2025-01-05,20093,0.760000,325,0.979167,48,1.0000,1.0000
2025-01-06,20094,0.763077,325,0.979167,48,1.0000,1.0000
2025-01-07,20095,0.763077,325,0.979167,48,1.0000,1.0000
2025-01-08,20096,0.610429,326,0.958333,48,1.0000,1.0000
2025-01-09,20097,0.525680,331,0.916667,48,1.0000,1.0000
2025-01-10,20098,0.447130,331,0.895833,48,1.0740,1.0000
2025-01-11,20099,0.543807,331,0.916667,48,1.0000,1.0000
2025-01-12,20100,0.547904,334,0.958333,48,1.0000,1.0000
2025-01-13,20101,0.485030,334,0.916667,48,1.0210,1.0000
2025-01-14,20102,0.389222,334,0.875000,48,1.1551,1.0000
2025-01-15,20103,0.458333,336,0.916667,48,1.0583,1.0000
2025-01-16,20104,0.566766,337,0.958333,48,1.0000,1.0000
2025-01-17,20105,0.557522,339,0.958333,48,1.0000,1.0000
2025-01-18,20106,0.625369,339,0.958333,48,1.0000,1.0000
2025-01-19,20107,0.504373,343,0.958333,48,1.0000,1.0000
2025-01-20,20108,0.411079,343,0.875000,48,1.1245,1.0000
2025-01-21,20109,0.367347,343,0.854167,48,1.1857,1.0000
2025-01-22,20110,0.401163,344,0.875000,48,1.1384,1.0000
2025-01-23,20111,0.376812,345,0.854167,48,1.1725,1.0000
2025-01-24,20112,0.315942,345,0.812500,48,1.2577,1.0000
2025-01-25,20113,0.324638,345,0.812500,48,1.2455,1.0000
2025-01-26,20114,0.333333,345,0.812500,48,1.2333,1.0000
2025-01-27,20115,0.342029,345,0.833333,48,1.2212,1.0000
2025-01-28,20116,0.289855,345,0.791667,48,1.2942,1.0000
2025-01-29,20117,0.201729,347,0.625000,48,1.4176,1.0000
2025-01-30,20118,0.268012,347,0.750000,48,1.3248,1.0000
2025-01-31,20119,0.288184,347,0.770833,48,1.2965,1.0000
2025-02-01,20120,0.285714,350,0.770833,48,1.3000,1.0000
2025-02-02,20121,0.222222,351,0.666667,48,1.3889,1.0000
2025-02-03,20122,0.128205,351,0.333333,48,1.5205,1.2333
2025-02-04,20123,0.139601,351,0.354167,48,1.5046,1.2042
2025-02-05,20124,0.116809,351,0.270833,48,1.5365,1.3208
2025-02-06,20125,0.107345,354,0.291667,48,1.5497,1.2917
2025-02-07,20126,0.092958,355,0.270833,48,1.5699,1.3208
2025-02-08,20127,0.089888,356,0.270833,48,1.5742,1.3208
2025-02-09,20128,0.112360,356,0.312500,48,1.5427,1.2625
2025-02-10,20129,0.087079,356,0.250000,48,1.5781,1.3500
2025-02-11,20130,0.112360,356,0.312500,48,1.5427,1.2625
2025-02-12,20131,0.109551,356,0.291667,48,1.5466,1.2917
2025-02-13,20132,0.132022,356,0.333333,48,1.5152,1.2333
2025-02-14,20133,0.128852,357,0.333333,48,1.5196,1.2333
2025-02-15,20134,0.142458,358,0.354167,48,1.5006,1.2042
2025-02-16,20135,0.127424,361,0.333333,48,1.5216,1.2333
2025-02-17,20136,0.121547,362,0.312500,48,1.5298,1.2625
2025-02-18,20137,0.132597,362,0.312500,48,1.5144,1.2625
2025-02-19,20138,0.115702,363,0.270833,48,1.5380,1.3208
2025-02-20,20139,0.115702,363,0.270833,48,1.5380,1.3208
2025-02-21,20140,0.123626,364,0.291667,48,1.5269,1.2917
2025-02-22,20141,0.115068,365,0.250000,48,1.5389,1.3500
2025-02-23,20142,0.125341,367,0.312500,48,1.5245,1.2625
2025-02-24,20143,0.122616,367,0.270833,48,1.5283,1.3208
2025-02-25,20144,0.089918,367,0.145833,48,1.5741,1.4958
2025-02-26,20145,0.087193,367,0.145833,48,1.5779,1.4958
2025-02-27,20146,0.079019,367,0.104167,48,1.5894,1.5542
2025-02-28,20147,0.076087,368,0.125000,48,1.5935,1.5250
2025-03-01,20148,0.073370,368,0.125000,48,1.5973,1.5250
2025-03-02,20149,0.081522,368,0.166667,48,1.5859,1.4667
2025-03-03,20150,0.111413,368,0.250000,48,1.5440,1.3500
2025-03-04,20151,0.057065,368,0.104167,48,1.6201,1.5542
2025-03-05,20152,0.054348,368,0.104167,48,1.6239,1.5542
2025-03-06,20153,0.070652,368,0.166667,48,1.6011,1.4667
2025-03-07,20154,0.070652,368,0.166667,48,1.6011,1.4667
2025-03-08,20155,0.065041,369,0.125000,48,1.6089,1.5250
2025-03-09,20156,0.062331,369,0.104167,48,1.6127,1.5542
2025-03-10,20157,0.054201,369,0.083333,48,1.6241,1.5833
2025-03-11,20158,0.045946,370,0.062500,48,1.6357,1.6125
2025-03-12,20159,0.051351,370,0.083333,48,1.6281,1.5833
2025-03-13,20160,0.053908,371,0.083333,48,1.6245,1.5833
2025-03-14,20161,0.053908,371,0.104167,48,1.6245,1.5542
2025-03-15,20162,0.061497,374,0.125000,48,1.6139,1.5250
2025-03-16,20163,0.058824,374,0.125000,48,1.6176,1.5250
2025-03-17,20164,0.050802,374,0.083333,48,1.6289,1.5833
2025-03-18,20165,0.064171,374,0.125000,48,1.6102,1.5250
2025-03-19,20166,0.058511,376,0.083333,48,1.6181,1.5833
2025-03-20,20167,0.063830,376,0.125000,48,1.6106,1.5250
2025-03-21,20168,0.061170,376,0.125000,48,1.6144,1.5250
2025-03-22,20169,0.063660,377,0.125000,48,1.6109,1.5250
2025-03-23,20170,0.061008,377,0.083333,48,1.6146,1.5833
2025-03-24,20171,0.063660,377,0.104167,48,1.6109,1.5542
2025-03-25,20172,0.074271,377,0.145833,48,1.5960,1.4958
2025-03-26,20173,0.071618,377,0.145833,48,1.5997,1.4958
2025-03-27,20174,0.068783,378,0.125000,48,1.6037,1.5250
2025-03-28,20175,0.079365,378,0.166667,48,1.5889,1.4667
2025-03-29,20176,0.050265,378,0.041667,48,1.6296,1.6417
2025-03-30,20177,0.044974,378,0.041667,48,1.6370,1.6417
2025-03-31,20178,0.044974,378,0.041667,48,1.6370,1.6417
2025-04-01,20179,0.044974,378,0.041667,48,1.6370,1.6417
2025-04-02,20180,0.042328,378,0.041667,48,1.6407,1.6417
2025-04-03,20181,0.039683,378,0.041667,48,1.6444,1.6417
2025-04-04,20182,0.039683,378,0.041667,48,1.6444,1.6417
2025-04-05,20183,0.039578,379,0.041667,48,1.6446,1.6417
2025-04-06,20184,0.036939,379,0.041667,48,1.6483,1.6417
2025-04-07,20185,0.034301,379,0.041667,48,1.6520,1.6417
2025-04-08,20186,0.034301,379,0.041667,48,1.6520,1.6417
2025-04-09,20187,0.034301,379,0.041667,48,1.6520,1.6417
2025-04-10,20188,0.039578,379,0.041667,48,1.6446,1.6417
2025-04-11,20189,0.039474,380,0.041667,48,1.6447,1.6417
2025-04-12,20190,0.041995,381,0.041667,48,1.6412,1.6417
2025-04-13,20191,0.044619,381,0.041667,48,1.6375,1.6417
2025-04-14,20192,0.036745,381,0.041667,48,1.6486,1.6417
2025-04-15,20193,0.039370,381,0.041667,48,1.6449,1.6417
2025-04-16,20194,0.044386,383,0.041667,48,1.6379,1.6417
2025-04-17,20195,0.046875,384,0.041667,48,1.6344,1.6417
2025-04-18,20196,0.038961,385,0.041667,48,1.6455,1.6417
2025-04-19,20197,0.041344,387,0.041667,48,1.6421,1.6417
2025-04-20,20198,0.043478,391,0.041667,48,1.6391,1.6417
2025-04-21,20199,0.048346,393,0.041667,48,1.6323,1.6417
2025-04-22,20200,0.048346,393,0.041667,48,1.6323,1.6417
2025-04-23,20201,0.055838,394,0.083333,48,1.6218,1.5833
2025-04-24,20202,0.065823,395,0.083333,48,1.6078,1.5833
2025-04-25,20203,0.068182,396,0.104167,48,1.6045,1.5542
2025-04-26,20204,0.080402,398,0.104167,48,1.5874,1.5542
2025-04-27,20205,0.095477,398,0.104167,48,1.5663,1.5542
2025-04-28,20206,0.082915,398,0.125000,48,1.5839,1.5250
2025-04-29,20207,0.090452,398,0.104167,48,1.5734,1.5542
2025-04-30,20208,0.082294,401,0.083333,48,1.5848,1.5833
2025-05-01,20209,0.087282,401,0.083333,48,1.5778,1.5833
2025-05-02,20210,0.099502,402,0.083333,48,1.5607,1.5833
2025-05-03,20211,0.099502,402,0.083333,48,1.5607,1.5833
2025-05-04,20212,0.084577,402,0.083333,48,1.5816,1.5833
2025-05-05,20213,0.084367,403,0.083333,48,1.5819,1.5833
2025-05-06,20214,0.081886,403,0.083333,48,1.5854,1.5833
2025-05-07,20215,0.069479,403,0.083333,48,1.6027,1.5833
2025-05-08,20216,0.074257,404,0.083333,48,1.5960,1.5833
2025-05-09,20217,0.111386,404,0.145833,48,1.5441,1.4958
2025-05-10,20218,0.150990,404,0.187500,48,1.4886,1.4375
2025-05-11,20219,0.169951,406,0.229167,48,1.4621,1.3792
2025-05-12,20220,0.174020,408,0.229167,48,1.4564,1.3792
2025-05-13,20221,0.161765,408,0.229167,48,1.4735,1.3792
2025-05-14,20222,0.210269,409,0.291667,48,1.4056,1.2917
2025-05-15,20223,0.168293,410,0.208333,48,1.4644,1.4083
2025-05-16,20224,0.133820,411,0.104167,48,1.5127,1.5542
2025-05-17,20225,0.128954,411,0.145833,48,1.5195,1.4958
2025-05-18,20226,0.111650,412,0.104167,48,1.5437,1.5542
2025-05-19,20227,0.123786,412,0.125000,48,1.5267,1.5250
2025-05-20,20228,0.114078,412,0.125000,48,1.5403,1.5250
2025-05-21,20229,0.133172,413,0.125000,48,1.5136,1.5250
2025-05-22,20230,0.139759,415,0.145833,48,1.5043,1.4958
2025-05-23,20231,0.163855,415,0.166667,48,1.4706,1.4667
2025-05-24,20232,0.134940,415,0.166667,48,1.5111,1.4667
2025-05-25,20233,0.129496,417,0.166667,48,1.5187,1.4667
2025-05-26,20234,0.127098,417,0.166667,48,1.5221,1.4667
2025-05-27,20235,0.127098,417,0.166667,48,1.5221,1.4667
2025-05-28,20236,0.143198,419,0.166667,48,1.4995,1.4667
2025-05-29,20237,0.126492,419,0.166667,48,1.5229,1.4667
2025-05-30,20238,0.137767,421,0.166667,48,1.5071,1.4667
2025-05-31,20239,0.108747,423,0.166667,48,1.5478,1.4667
2025-06-01,20240,0.103774,424,0.166667,48,1.5547,1.4667
2025-06-02,20241,0.113208,424,0.166667,48,1.5415,1.4667
2025-06-03,20242,0.113208,424,0.166667,48,1.5415,1.4667
2025-06-04,20243,0.110849,424,0.166667,48,1.5448,1.4667
2025-06-05,20244,0.109813,428,0.166667,48,1.5463,1.4667
2025-06-06,20245,0.097674,430,0.125000,48,1.5633,1.5250
2025-06-07,20246,0.097674,430,0.145833,48,1.5633,1.4958
2025-06-08,20247,0.106729,431,0.166667,48,1.5506,1.4667
2025-06-09,20248,0.106729,431,0.166667,48,1.5506,1.4667
2025-06-10,20249,0.116009,431,0.166667,48,1.5376,1.4667
2025-06-11,20250,0.129630,432,0.208333,48,1.5185,1.4083
2025-06-12,20251,0.112903,434,0.187500,48,1.5419,1.4375
2025-06-13,20252,0.096774,434,0.166667,48,1.5645,1.4667
2025-06-14,20253,0.094253,435,0.166667,48,1.5680,1.4667
2025-06-15,20254,0.091954,435,0.125000,48,1.5713,1.5250
2025-06-16,20255,0.085057,435,0.125000,48,1.5809,1.5250
2025-06-17,20256,0.101149,435,0.187500,48,1.5584,1.4375
2025-06-18,20257,0.075862,435,0.145833,48,1.5938,1.4958
2025-06-19,20258,0.080275,436,0.125000,48,1.5876,1.5250
2025-06-20,20259,0.086957,437,0.125000,48,1.5783,1.5250
2025-06-21,20260,0.075342,438,0.125000,48,1.5945,1.5250
2025-06-22,20261,0.063781,439,0.104167,48,1.6107,1.5542
2025-06-23,20262,0.066059,439,0.104167,48,1.6075,1.5542
2025-06-24,20263,0.079727,439,0.125000,48,1.5884,1.5250
2025-06-25,20264,0.093182,440,0.125000,48,1.5695,1.5250
2025-06-26,20265,0.093182,440,0.145833,48,1.5695,1.4958
2025-06-27,20266,0.090498,442,0.145833,48,1.5733,1.4958
2025-06-28,20267,0.094808,443,0.145833,48,1.5673,1.4958
2025-06-29,20268,0.096847,444,0.145833,48,1.5644,1.4958
2025-06-30,20269,0.099099,444,0.145833,48,1.5613,1.4958
2025-07-01,20270,0.114865,444,0.145833,48,1.5392,1.4958
2025-07-02,20271,0.108108,444,0.145833,48,1.5486,1.4958
2025-07-03,20272,0.128090,445,0.166667,48,1.5207,1.4667
2025-07-04,20273,0.123043,447,0.166667,48,1.5277,1.4667
2025-07-05,20274,0.118040,449,0.145833,48,1.5347,1.4958
2025-07-06,20275,0.115813,449,0.166667,48,1.5379,1.4667
2025-07-07,20276,0.124722,449,0.166667,48,1.5254,1.4667
2025-07-08,20277,0.124722,449,0.166667,48,1.5254,1.4667
2025-07-09,20278,0.128889,450,0.187500,48,1.5196,1.4375
2025-07-10,20279,0.148230,452,0.187500,48,1.4925,1.4375
2025-07-11,20280,0.187225,454,0.208333,48,1.4379,1.4083
2025-07-12,20281,0.200441,454,0.250000,48,1.4194,1.3500
2025-07-13,20282,0.197802,455,0.270833,48,1.4231,1.3208
2025-07-14,20283,0.228571,455,0.312500,48,1.3800,1.2625
2025-07-15,20284,0.239560,455,0.333333,48,1.3646,1.2333
2025-07-16,20285,0.261538,455,0.333333,48,1.3338,1.2333
2025-07-17,20286,0.315789,456,0.479167,48,1.2579,1.0292
